path,annotator,recorder,date,time,start_time,end_time,low_frequency,high_frequency,specie
AM10/2023_07_18/AM10_20230718_095000.WAV,Giulia,AM10,2023/07/18,09:50:00,36.303989,37.260325,-1.0,13124.31543,abitoic noise
AM10/2023_07_18/AM10_20230718_095000.WAV,Giulia,AM10,2023/07/18,09:50:00,44.155658,45.723722,535.766174,2982.429443,abiotic noise
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,0.0,2.018571,2708.138672,5288.485352,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,1.391442,1.486215,6248.912598,7114.780273,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,2.080701,2.722573,2551.750977,4380.624512,galerida theklae
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,2.593337,2.925043,2844.192383,4034.969238,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,3.222286,3.398571,2789.130615,3747.511963,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,3.373061,3.515221,6698.04248,7554.994141,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,3.592763,3.894314,2695.554404,6121.562334,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,4.381103,5.535612,2844.192383,4420.555176,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,5.759621,6.289489,6140.957031,7176.200195,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,5.845778,6.175714,6756.186523,7619.873535,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,5.845778,6.483343,3285.815186,6469.963867,motacilla flava
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,6.10425,6.263642,1586.216919,2354.339355,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,6.970132,7.76278,2734.925293,3961.407471,galerida theklae
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,7.409535,7.478461,3510.339355,5675.539062,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,8.831132,9.800402,3043.839111,4185.59082,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,11.041068,11.682941,2551.750977,4583.443848,galerida cristata
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,12.156806,14.21166,2789.130615,4380.624512,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,14.073808,15.495405,6526.31543,7817.592285,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,14.521827,14.648571,1911.664429,2146.540039,merops apiaster
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,15.818495,15.883113,2681.560791,6303.527344,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,16.542217,16.594286,3285.815186,4262.688477,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,16.6973,17.291786,2476.269043,4794.35791,galerida cristata
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,20.837163,21.917143,2629.026855,4185.59082,galerida sp
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,21.647042,21.741815,4666.818848,7685.263184,cisticola juncidis
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,22.362148,22.797243,2734.925293,7685.263184,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,23.197875,25.649052,4886.338823,7230.935726,cisticola juncidis
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,23.296956,23.447731,3285.815186,3853.204102,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,24.235714,25.761057,2844.192383,4501.361816,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,25.929064,26.592476,2803.755995,7217.099742,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,27.669443,27.751292,4542.241699,6414.05127,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,27.772832,27.95807,2378.345215,-1.0,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,28.294084,28.505169,2900.121826,5382.987793,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,29.33228,31.852384,2900.121826,7238.10498,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,30.904652,31.214819,2708.138672,3747.511963,galerida theklae
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,32.115164,32.691429,2928.417236,6698.04248,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,33.41614,33.506605,6756.186523,7426.748535,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,34.096783,35.371913,2818.640001,4466.378483,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,35.414991,36.130098,2928.417236,4034.969238,galerida sp
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,36.06548,36.810741,3317.141602,3888.990234,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,38.727743,39.718553,3543.431152,5725.648926,parus major
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,39.425617,40.235497,2893.633811,4019.631652,galerida theklae
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,41.122918,41.868179,3341.743242,5769.982092,parus major
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,41.825101,42.811603,2105.046441,3053.285661,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,42.949454,43.195003,2681.560791,5288.485352,curruca melanocephala
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,44.147042,44.504595,2551.750977,6814.790039,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,45.32309,46.042504,1983.005372,3451.700719,luscinia megarhynchos
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,47.46,48.037048,2551.750977,3014.643799,falco tinnunculus
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,48.230902,48.299828,2603.065918,11226.597656,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,49.618036,50.324526,2058.781738,4341.004883,galerida theklae
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,50.2556,50.725158,3073.263672,4794.35791,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,50.944859,51.24641,2476.269043,-1.0,abiotic noise
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,51.896898,52.008903,2789.130615,3888.990234,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,52.82309,53.292648,3162.933105,7363.375,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,53.292648,53.809592,2603.065918,4501.361816,galerida theklae
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,54.404078,54.800402,2330.520996,4751.511719,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,54.92533,55.65336,1831.147217,4837.540527,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,55.618897,56.01,3102.920166,6034.678711,saxicola rubicola
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,56.01,56.265078,1604.185303,3817.696533,unknown
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,56.420161,57.467143,3102.920166,6087.609863,saxicola rubicola
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,57.643596,57.876221,3412.606934,6398.904907,saxicola rubicola
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,57.699598,58.156232,2551.750977,3888.990234,galerida theklae
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,58.052843,58.134693,3412.606934,5527.545898,saxicola rubicola
AM4/2023_05_31/AM4_20230531_083000.WAV,Edu,AM4,2023/05/31,08:30:00,58.841183,59.134118,3014.643799,6358.572754,saxicola rubicola
AM15/2023_03_30/AM15_20230330_073000.WAV,Giulia,AM15,2023/03/30,07:30:00,0.0,59.931074,1716.456299,6444.102051,emberiza calandra
AM15/2023_03_30/AM15_20230330_073000.WAV,Giulia,AM15,2023/03/30,07:30:00,24.537622,26.105686,3686.333984,8752.853516,emberiza calandra
AM15/2023_03_30/AM15_20230330_073000.WAV,Giulia,AM15,2023/03/30,07:30:00,39.408386,41.097071,3930.631348,7858.724609,emberiza calandra
AM15/2023_03_30/AM15_20230330_073000.WAV,Giulia,AM15,2023/03/30,07:30:00,48.21367,49.299253,4144.57373,7629.900879,emberiza calandra
AM15/2023_03_30/AM15_20230330_073000.WAV,Giulia,AM15,2023/03/30,07:30:00,52.659391,54.796094,4368.400391,7858.724609,emberiza calandra
AM15/2023_07_12/AM15_20230712_072000.WAV,Giulia,AM15,2023/07/12,07:20:00,7.168294,46.524986,672.562927,3476.856689,no bird sound
AM15/2023_07_12/AM15_20230712_072000.WAV,Giulia,AM15,2023/07/12,07:20:00,19.230327,36.255026,1147.002686,5923.56543,no bird sound
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,9.96,11.161689,2796.62207,4857.172852,unknown
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,13.156232,13.233774,1717.203979,2576.078369,unknown
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,23.908673,24.740092,3005.095459,5722.89209,galerida theklae
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,26.035714,28.354394,1734.765503,10928.530273,turdus merula
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,28.858415,30.086157,3053.63892,5361.498535,galerida theklae
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,34.368179,35.423607,2822.026611,5722.89209,galerida theklae
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,39.468696,40.601666,2833.039149,5504.257738,galerida theklae
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,44.427053,45.564331,2978.37085,5959.624512,galerida theklae
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,48.894314,50.126364,2630.766637,5722.89209,galerida theklae
AM1/2023_05_12/AM1_20230512_070000.WAV,Edu,AM1,2023/05/12,07:00:00,55.222573,56.480471,2999.902401,5816.559082,galerida theklae
AM15/2023_06_26/AM15_20230626_063000.WAV,Giulia,AM15,2023/06/26,06:30:00,0.27893,59.730908,1029.192993,4037.669189,no bird sound
AM15/2023_07_12/AM15_20230712_080000.WAV,Giulia,AM15,2023/07/12,08:00:00,11.131534,37.392303,-1.0,7308.379395,no bird sound
AM15/2023_07_12/AM15_20230712_080000.WAV,Giulia,AM15,2023/07/12,08:00:00,17.300402,41.975876,561.98877,3305.07959,no bird sound
AM15/2023_07_12/AM15_20230712_080000.WAV,Giulia,AM15,2023/07/12,08:00:00,17.438254,35.84147,644.042725,7829.07959,no bird sound
AM2/2023_05_09/AM02_20230509_103000 .WAV,Edu,AM2,2023/05/09,10:30:00,1.922197,3.05492,3007.407715,3337.448975,No audio
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,5.634693,6.177484,3189.183806,4560.063477,curmel/curund
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,6.237794,6.59104,3453.828369,3781.347656,unknown
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,6.30672,6.789202,1762.579346,2838.882812,abiotic noise
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,10.588742,14.53475,-1.0,2838.882812,abiotic noise
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,11.794945,13.337163,3248.890869,4515.893555,curmel/curund
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,16.680069,18.187823,3182.85083,5269.313965,curruca undata
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,22.521539,26.398621,-1.0,2929.550781,abiotic noise
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,23.133257,24.382539,2899.072998,4649.526855,unknown
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,28.94888,30.137852,3350.063232,4833.046875,curruca undata
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,30.094773,32.240092,-1.0,2779.699463,abiotic noise
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,35.858702,49.738656,-1.0,2868.850586,abiotic noise
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,40.132108,41.364159,3215.731445,5904.974121,unknown
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,49.445721,50.178059,3182.85083,5169.484375,curmel/curund
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,52.814474,54.485928,-1.0,2899.072998,abiotic noise
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,53.305572,53.460655,3056.118307,3781.347656,unknown
AM1/2023_05_15/AM1_20230515_083000.WAV,Edu,AM1,2023/05/15,08:30:00,55.692131,56.803561,3350.063232,4740.513184,curmel/curund
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,0.0,3.015508,2875.190506,16000.0,sturnidae
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,0.878805,1.843768,5006.903851,6686.232124,passer hispaniolensis
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,3.179207,10.425043,2684.301025,7240.249023,carduelis carduelis?
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,5.040207,5.53992,1639.527769,7200.80505,sturnidae
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,5.229753,10.407812,10815.297852,15111.573242,carduelis carduelis
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,5.884549,59.974153,1134.703369,6263.935547,luscinia megarrhyncos
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,5.927628,6.087019,1485.436401,2268.176514,merops apiaster
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,10.898909,11.105686,1685.197266,2684.301025,merops apiaster
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,20.160827,29.638139,2054.705158,15944.532933,sturnidae
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,25.399196,27.242964,12743.380006,16000.0,carduelis carduelis
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,30.224009,31.490523,13167.427734,15285.396484,carduelis carduelis
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,31.602527,32.731189,4493.214824,16000.0,passer hispaniolensis
AM8/2023_05_30/AM8_20230530_064000.WAV,Giulia,AM8,2023/05/30,06:40:00,33.024124,59.965537,1536.950401,16000.0,sturnidae
AM2/2023_07_18/AM02_20230718_092000.WAV,Edu,AM2,2023/07/18,09:20:00,0.789474,1.990847,3643.629883,4514.554688,No audio
AM10/2023_07_18/AM10_20230718_060000.WAV,Giulia,AM10,2023/07/18,06:00:00,1.542857,14.365714,2842.062774,14976.646741,cisticola juncidis?
AM10/2023_07_18/AM10_20230718_060000.WAV,Giulia,AM10,2023/07/18,06:00:00,16.594286,33.428571,1652.078478,12216.697086,unknown
AM10/2023_07_18/AM10_20230718_060000.WAV,Giulia,AM10,2023/07/18,06:00:00,28.697143,29.931429,2428.807373,3631.21167,saxicola rubicola?
AM10/2023_07_18/AM10_20230718_060000.WAV,Giulia,AM10,2023/07/18,06:00:00,33.977143,35.451429,2721.505615,3293.022705,waterbird?
AM10/2023_07_18/AM10_20230718_060000.WAV,Giulia,AM10,2023/07/18,06:00:00,38.16,50.022857,2693.801758,9145.023438,unknown
AM10/2023_07_18/AM10_20230718_060000.WAV,Giulia,AM10,2023/07/18,06:00:00,51.531429,55.062857,369.837494,1853.346191,unknown
AM15/2023_10_09/AM15_20231009_064000.WAV,Giulia,AM15,2023/10/09,06:40:00,9.270534,14.750144,-1.0,12010.625,abiotic noise
AM15/2023_10_09/AM15_20231009_064000.WAV,Giulia,AM15,2023/10/09,06:40:00,36.634118,44.663986,2240.218245,3740.331642,bird?
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,0.654796,58.707639,910.593994,16000.0,sturnidae
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,0.715106,2.007467,374.764832,715.964844,streptotelia decaocto
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,17.085009,19.428489,1897.037598,7016.978516,unknown
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,21.410109,22.728317,2406.766357,6911.325195,unknown
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,31.232051,33.446295,2203.977295,13629.818359,unknown
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,39.080988,60.439403,3420.385254,7327.537598,passer domesticus/hispanolensis
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,42.191269,49.187249,1685.197266,2874.459229,unknown
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,52.383688,58.621482,4896.150879,10443.726562,unknown
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,55.769673,59.190121,1823.058819,2273.617054,unknown
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,56.079839,56.932797,11511.8154,15477.974431,carduelis carduelis
AM8/2023_05_30/AM8_20230530_065000.WAV,Giulia,AM8,2023/05/30,06:50:00,60.025847,60.439403,10319.015907,16000.0,carduelis carduelis
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,0.0,3.846927,2162.823761,7713.097839,galerida theklae
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,4.247559,6.332567,2806.45442,6518.237793,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,6.840896,7.35784,3020.881104,3449.567627,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,8.391729,9.007754,3555.311768,5827.049805,actitis hypoleucos
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,9.007754,10.080414,2097.620361,5403.432129,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,10.119184,10.493969,3346.450684,4772.893066,galerida theklae
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,11.114302,11.536473,2472.71875,4959.635742,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,12.423894,13.733487,2291.793701,7694.648926,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,15.336014,16.072659,2958.97998,5882.027832,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,16.201895,16.783458,2217.447998,4248.832031,galerida theklae
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,17.248708,17.451177,3052.223145,7624.52832,carduelis carduelis
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,17.50718,17.739805,2005.312134,2326.826516,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,17.739805,18.721999,2408.993635,5772.474498,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,18.696152,19.363871,2874.131866,4548.10791,galerida theklae
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,19.81189,21.143021,3020.881104,5664.853516,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,21.190408,21.470419,3147.841309,5007.307617,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,21.767662,22.491384,2898.109131,4417.691895,galerida theklae
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,22.633544,22.827398,3115.700439,6640.351562,carduelis carduelis
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,22.922171,23.124641,3115.700439,7658.583229,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,23.124641,24.098219,3020.881104,5993.381348,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,23.977599,24.701321,2635.608836,4278.600229,galerida theklae
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,24.886559,25.623205,3180.25293,5403.432129,galerida theklae
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,25.399196,26.183228,2989.800781,5718.466797,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,26.226307,26.975876,2989.800781,5251.761719,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,26.734635,27.389431,3519.767822,5993.381348,galerida theklae
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,27.475589,28.419012,2868.054688,5772.529785,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,28.419012,29.349512,2564.7086,6163.948242,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,30.189546,31.236358,3083.828613,7486.04248,carduelis carduelis
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,31.266513,32.395175,2624.04552,5937.470215,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,32.412407,33.950316,2074.252197,7486.04248,carduelis carduelis
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,34.880816,36.401493,2750.325684,5827.049805,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,35.595922,35.72085,5774.514154,6702.181641,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,36.203331,36.423033,3414.906982,5152.747559,galerida theklae
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,36.384262,36.655658,3449.567627,5202.046875,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,37.586157,40.136416,2384.430191,6338.865234,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,40.722286,41.372774,3663.751465,5772.529785,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,41.816485,41.932797,1829.732178,4548.10791,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,42.006031,43.324239,2419.937012,6640.351562,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,43.763642,44.883688,1665.547607,5664.853516,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,44.883688,47.029006,2072.110052,5745.031701,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,47.334865,48.437679,3380.535889,5625.979775,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,48.205055,48.743538,3079.044065,3484.520752,burhinus oedicnemus
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,49.954049,51.289489,2750.325684,4504.270508,unknown
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,51.487651,52.952326,2838.251221,5611.686523,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,54.309305,54.580701,3180.25293,5301.894531,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,54.554854,54.753016,2291.793701,3380.535889,burhinus oedicnemus
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,54.753016,55.317346,2692.925781,5202.046875,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,55.278576,55.498277,2393.877197,3519.767822,curruca undata
AM1/2023_05_11/AM1_20230511_080000.WAV,Edu,AM1,2023/05/11,08:00:00,55.515508,56.045376,2242.021729,5454.843262,curruca undata
