path,annotator,recorder,date,time,audio_duration,start_time,end_time,low_frequency,high_frequency,specie
AM11/2023_03_03/AM11_20230303_190000.WAV,Giulia,AM11,2023/03/03,19:00:00,00:01:00,14.90873,15.296978,712.018494,856.250916,unknown
AM11/2023_03_03/AM11_20230303_190000.WAV,Giulia,AM11,2023/03/03,19:00:00,00:01:00,14.727548,15.318548,10185.885742,12143.120117,unknown
AM11/2023_03_03/AM11_20230303_190000.WAV,Giulia,AM11,2023/03/03,19:00:00,00:01:00,6.306876,13.07965,2404.402588,11066.714844,unknown
AM11/2023_03_03/AM11_20230303_190000.WAV,Giulia,AM11,2023/03/03,19:00:00,00:01:00,2.70911,4.728,5864.776855,7919.65332,unknown
AM11/2023_03_03/AM11_20230303_190000.WAV,Giulia,AM11,2023/03/03,19:00:00,00:01:00,0.025883,1.018073,8617.107422,12783.112305,unknown
AM11/2023_03_03/AM11_20230303_190000.WAV,Giulia,AM11,2023/03/03,19:00:00,00:01:00,18.976708,22.539964,7753.604492,14452.255859,unknown
AM11/2023_03_03/AM11_20230303_193000.WAV,Giulia,AM11,2023/03/03,19:30:00,00:01:00,42.672789,46.460365,3207.013428,9832.610352,unknown
AM11/2023_03_03/AM11_20230303_193000.WAV,Giulia,AM11,2023/03/03,19:30:00,00:01:00,29.43784,30.714745,8083.692383,9260.287109,unknown
AM11/2023_03_03/AM11_20230303_193000.WAV,Giulia,AM11,2023/03/03,19:30:00,00:01:00,23.005861,24.614934,6523.574707,9122.130859,unknown
AM11/2023_03_03/AM11_20230303_193000.WAV,Giulia,AM11,2023/03/03,19:30:00,00:01:00,17.08292,17.868044,7265.52832,7841.714844,unknown
AM11/2023_03_03/AM11_20230303_193000.WAV,Giulia,AM11,2023/03/03,19:30:00,00:01:00,10.146219,10.586234,7046.088379,7491.187012,unknown
AM11/2023_03_03/AM11_20230303_193000.WAV,Giulia,AM11,2023/03/03,19:30:00,00:01:00,48.625927,51.067577,7961.858398,9260.287109,unknown
AM11/2023_03_03/AM11_20230303_193000.WAV,Giulia,AM11,2023/03/03,19:30:00,00:01:00,55.881854,59.1,7377.569336,11581.822266,unknown
AM11/2023_03_03/AM11_20230303_200000.WAV,Giulia,AM11,2023/03/03,20:00:00,00:01:00,30.35238,30.645723,875.978333,943.419617,unknown
AM11/2023_03_03/AM11_20230303_200000.WAV,Giulia,AM11,2023/03/03,20:00:00,00:01:00,6.306876,7.730453,1503.616211,1597.91626,unknown
AM11/2023_03_03/AM11_20230303_200000.WAV,Giulia,AM11,2023/03/03,20:00:00,00:01:00,37.237314,60.0,491.869751,1270.640625,unknown
AM11/2023_03_03/AM11_20230303_203000.WAV,Giulia,AM11,2023/03/03,20:30:00,00:01:00,10.71565,11.207431,1029.192993,1029.192993,unknown
AM11/2023_03_03/AM11_20230303_203000.WAV,Giulia,AM11,2023/03/03,20:30:00,00:01:00,49.514584,49.954599,616.115051,958.078186,unknown
AM11/2023_03_03/AM11_20230303_203000.WAV,Giulia,AM11,2023/03/03,20:30:00,00:01:00,45.416409,45.692497,824.502869,1065.885742,unknown
AM11/2023_03_03/AM11_20230303_203000.WAV,Giulia,AM11,2023/03/03,20:30:00,00:01:00,37.082015,37.349475,792.825378,889.888367,unknown
AM11/2023_03_03/AM11_20230303_203000.WAV,Giulia,AM11,2023/03/03,20:30:00,00:01:00,28.514672,28.894292,280.90094,535.766174,unknown
AM11/2023_03_03/AM11_20230303_203000.WAV,Giulia,AM11,2023/03/03,20:30:00,00:01:00,19.766146,20.145767,993.262207,1065.885742,unknown
AM11/2023_03_03/AM11_20230303_203000.WAV,Giulia,AM11,2023/03/03,20:30:00,00:01:00,15.611891,15.912857,792.825378,824.502869,unknown
AM11/2023_03_03/AM11_20230303_203000.WAV,Giulia,AM11,2023/03/03,20:30:00,00:01:00,6.350015,6.910818,856.852417,993.262207,unknown
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,2.196193,3.66986,2886.70296,7604.520932,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,5.040531,6.676492,2846.452881,6566.616699,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,8.53353,10.036846,2749.539658,5743.272875,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,12.601326,14.143331,2600.960693,6063.60791,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,17.686072,19.145173,2897.699951,5967.26416,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,20.82535,22.151805,2795.935059,6260.493164,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,27.280766,28.695652,3002.426514,5872.29248,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,24.185704,25.998526,2553.940186,6886.204102,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,56.24171,57.479735,3221.114502,7450.388184,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,31.7465,33.161385,2600.960693,6886.204102,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,40.235814,41.518055,2648.660156,7107.035156,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,46.072218,47.398674,2949.687988,6361.074219,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,49.609433,51.112749,2372.461914,6260.493164,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,35.41636,37.184967,2697.049072,6886.204102,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,52.925571,54.075166,2949.687988,6566.616699,saxicola rubicola
AM11/2023_03_04/AM11_20230304_060000.WAV,Edu,AM11,2023/03/04,06:00:00,00:01:00,58.850405,60.0,3165.260254,6361.074219,saxicola rubicola
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,6.742815,9.948416,3005.601074,5523.407227,saxicola rubicola
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,0.032943,5.902727,3199.076172,5933.188965,saxicola rubicola
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,12.336035,16.182756,3394.120117,5907.077148,saxicola rubicola
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,10.512159,11.617539,3234.050049,5712.373047,saxicola rubicola
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,33.879882,34.07885,4398.291016,4932.827148,unknown
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,35.250553,35.41636,4605.73291,5046.280273,unknown
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,36.665438,38.014001,3156.376221,6746.831543,saxicola rubicola
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,40.633751,40.821665,4293.027588,5007.463169,unknown
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,43.784083,45.065886,3191.436066,5847.960302,saxicola rubicola
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,45.065886,45.636896,2284.987305,7478.31543,curruca melanocephala
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,47.152269,57.337116,1962.084335,7308.379395,curruca melanocephala
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,56.70571,58.41325,2168.912842,6440.306152,saxicola rubicola
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,59.264275,59.846266,1987.487915,7829.07959,curruca melanocephala
AM11/2023_03_04/AM11_20230304_063000.WAV,Edu,AM11,2023/03/04,06:30:00,00:01:00,16.812822,30.607959,3156.376221,6079.099243,saxicola rubicola
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,53.587116,53.960469,2014.938965,3195.572021,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,52.291362,52.862372,2014.938965,3239.776367,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,52.631772,53.060029,239.998398,727.05304,unknown
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,55.058565,55.398975,2032.378784,5386.449219,sturnus uni/vul
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,9.136164,10.135432,2123.806885,3776.642578,sturnus uni/vul
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,57.144949,60.0,4266.953613,8052.594238,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,57.650073,58.41325,2186.452148,2628.936768,sturnus uni/vul
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,58.41325,58.726208,2305.129639,3239.776367,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,7.972182,8.301611,2610.735446,3134.724077,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,50.962665,52.631772,4462.896973,8041.766113,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,55.519766,55.871157,2014.938965,2981.878906,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,49.019034,49.952416,1915.062378,3445.715332,sturnus uni/vul
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,0.0,3.74451,3670.65939,7829.07959,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,45.977306,49.622987,3926.435547,8235.699219,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,13.17716,13.451684,2899.749876,3289.983492,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,14.758419,15.241581,2271.412109,3108.645264,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,46.998536,51.742313,1418.128784,3421.668213,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,35.622255,36.149341,1644.528687,2740.863037,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,34.842606,36.336018,4406.564453,8138.198242,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,34.842606,35.22694,2172.511719,3065.912842,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,19.721816,20.106149,1618.222778,2479.544678,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,34.150805,34.480234,1466.471802,2779.908203,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,31.229868,31.800878,1370.864502,3284.483398,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,28.836018,30.581991,4029.071533,7946.381348,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,28.836018,31.010249,3030.002632,4986.844724,parus major? periparus ater?
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,27.759883,28.045388,2205.107178,5017.196289,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,21.698389,25.508785,4217.829102,8052.594238,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,20.534407,20.90776,1671.13269,2443.870361,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,32.141288,33.557833,4577.436035,7852.040039,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,36.336018,36.896047,2108.413818,3023.657959,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,16.240849,17.580527,4462.896973,7219.84668,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,45.79063,45.977306,2373.717285,2981.878906,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,45.505124,46.559297,1246.756699,2651.918531,sturnus uni/vul
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,0.0,0.527086,1830.393066,3097.361328,unknown
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,2.020498,2.481698,2108.413818,3065.912842,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,3.382138,4.381406,1748.464966,3445.715332,sturnus uni/vul
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,4.54612,5.863836,3181.60376,5453.591309,curruca melanocephala
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,6.336018,8.202782,2778.27832,8138.198242,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,6.434846,6.720351,2479.544678,3108.645264,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,44.956076,45.247072,2373.717285,3108.645264,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,43.440703,43.879941,1170.891235,3195.572021,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,40.607613,43.166179,4519.852539,7395.547852,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,37.236457,38.356515,4350.845703,6319.481934,emberiza calandra
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,11.442167,11.661786,2626.337891,3151.864258,pica pica
AM11/2023_03_04/AM11_20230304_070000.WAV,Edu,AM11,2023/03/04,07:00:00,00:01:00,11.442167,13.451684,2450.979834,8309.700754,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,10.68448,11.442167,4037.669189,6663.222168,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,54.443631,55.398975,4562.120605,8010.064453,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,53.257687,53.499268,1347.961792,2682.704346,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,51.346999,51.632504,689.670715,3005.867188,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,15.098829,16.745974,3565.489258,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,19.216691,19.612006,788.09729,3091.371094,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,1.449488,2.72328,4345.710938,8383.637695,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,20.106149,21.500732,4037.669189,8010.064453,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,22.247438,22.554905,857.558167,3359.90332,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,23.444363,25.289165,3476.856689,8383.637695,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,6.336018,9.136164,3390.066895,8194.890625,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,0.0,0.527086,4673.780273,8194.890625,unknown
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,28.836018,29.813324,4345.710938,8194.890625,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,33.887262,34.150805,1045.728027,3453.576416,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,37.236457,38.268668,4452.779297,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,40.195827,41.782577,3033.771461,7132.835024,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,47.152269,47.393851,1212.504272,3178.848389,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,47.624451,48.656662,4240.867188,8010.064453,emberiza calandra
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,27.759883,28.045388,1169.373047,3178.848389,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_073000.WAV,Edu,AM11,2023/03/04,07:30:00,00:01:00,25.717423,25.980966,1006.357788,3647.455566,unk - acuática? córvido?
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,57.479735,59.292557,4138.202148,7651.857422,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,52.555269,53.262712,4072.182373,6427.986328,serinus serinus
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,0.0,2.47605,3939.226074,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,5.703758,7.074429,4345.710938,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,7.781872,9.136164,4319.317259,7805.616001,serinus serinus
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,9.550479,10.92115,3842.828613,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,11.761238,13.176124,4345.710938,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,14.143331,15.735077,4562.120605,8194.890625,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,15.96168,17.332351,4037.669189,8773.233398,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,19.612006,20.82535,4452.779297,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,25.556374,26.838615,4562.120605,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,27.899779,29.182019,3221.859375,5524.640625,unknown
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,53.251658,54.871039,4345.710938,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,29.813324,30.994842,4240.867188,8383.637695,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,32.409727,33.515107,4673.780273,8194.890625,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,36.035372,37.627119,3842.828613,8383.637695,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,37.803979,39.793662,3305.07959,8383.637695,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,40.501105,41.341194,4452.779297,6663.222168,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,42.313928,43.949889,3842.828613,6979.027344,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,43.949889,45.143699,3140.36792,6360.402344,unknown
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,46.868091,60.0,344.678711,1180.702881,unk - vaca
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,47.624451,48.857775,4037.669189,7651.857422,emberiza calandra
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,48.857775,50.051584,2905.912598,6819.46582,unknown
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,48.857775,50.051584,2413.012451,6979.027344,unknown
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,31.392778,32.94031,3390.066895,5524.640625,unknown
AM11/2023_03_04/AM11_20230304_080000.WAV,Edu,AM11,2023/03/04,08:00:00,00:01:00,24.478629,25.523213,4410.542969,7800.935547,serinus serinus
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,1.238025,3.382138,2830.986328,5333.58032,galerida theklae
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,18.968312,21.577008,3565.489258,8383.637695,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,48.656662,49.786293,4138.202148,8194.890625,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,47.624451,49.019034,856.852417,4138.202148,pica pica
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,45.23213,46.559297,4138.202148,8576.388672,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,38.290346,40.014738,3939.226074,8383.637695,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,32.166544,32.835298,2479.069824,4240.867188,galerida theklae
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,30.817981,32.141288,3656.001221,8194.890625,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,29.917097,30.458732,2615.419678,4562.120605,galerida theklae
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,51.687546,52.792926,5274.002656,8067.443777,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,27.759883,29.491525,3922.825787,8516.19889,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,22.693441,24.113854,3060.569336,6070.038574,galerida theklae
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,19.112012,21.500732,3366.102781,5023.181641,galerida theklae
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,15.735077,17.022845,4240.867188,8194.890625,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,13.451684,15.241581,4138.202148,8773.233398,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,10.567428,12.114959,4345.710938,8194.890625,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,8.301611,9.760501,3565.489258,5929.363281,galerida theklae
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,7.781872,7.903464,4037.669189,5268.647949,galerida theklae
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,24.434414,24.672071,856.852417,6070.038574,pica pica
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,54.920781,56.761238,4673.780273,9389.177734,serinus serinus?
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,53.633014,58.679071,4037.669189,8773.233398,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,2.918202,4.381406,4138.202148,8010.064453,emberiza calandra
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,4.404937,4.598379,3221.859375,4562.120605,galerida theklae
AM11/2023_03_04/AM11_20230304_083000.WAV,Edu,AM11,2023/03/04,08:30:00,00:01:00,4.54612,6.336018,4345.710938,8010.064453,emberiza calandra
