	start	end	specie	file
405	26.70448	27.441126	Curruca melanocephala	AM4_20230601_071000.WAV
406	27.307582	28.836875	Unk	AM4_20230601_071000.WAV
407	28.987651	29.103963	Luscinia megarhynchos	AM4_20230601_071000.WAV
408	29.521827	31.356979	Unk	AM4_20230601_071000.WAV
409	31.012349	31.985928	Unk	AM4_20230601_071000.WAV
410	32.016083	32.291786	Curruca melanocephala	AM4_20230601_071000.WAV
411	33.441987	34.238943	Curruca melanocephala	AM4_20230601_071000.WAV
412	34.661114	34.8722	Luscinia megarhynchos	AM4_20230601_071000.WAV
413	34.8722	35.294371	Merops apiaster	AM4_20230601_071000.WAV
414	35.19529	35.798392	Fringillidae	AM4_20230601_071000.WAV
415	36.229179	37.280299	Unk	AM4_20230601_071000.WAV
416	37.29753	39.27915	Galerida theklae	AM4_20230601_071000.WAV
417	38.912981	39.921022	Curruca melanocephala	AM4_20230601_071000.WAV
418	42.540207	44.33228	Unk	AM4_20230601_071000.WAV
419	44.694141	46.089891	Luscinia megarhynchos	AM4_20230601_071000.WAV
420	46.072659	46.409904	Unk	AM4_20230601_071000.WAV
421	46.115738	46.382826	Passer sp	AM4_20230601_071000.WAV
422	46.585296	46.822229	Galerida theklae	AM4_20230601_071000.WAV
423	46.912694	47.013929	Unk	AM4_20230601_071000.WAV
424	47.774268	47.873349	Unk	AM4_20230601_071000.WAV
425	47.942275	49.101091	Curruca melanocephala	AM4_20230601_071000.WAV
426	49.294945	50.087593	Luscinia megarhynchos	AM4_20230601_071000.WAV
427	50.160827	54.012062	Unk	AM4_20230601_071000.WAV
428	53.133257	55.369041	Unk	AM4_20230601_071000.WAV
429	54.847789	55.545663	Luscinia megarhynchos	AM4_20230601_071000.WAV
430	55.369041	55.877369	Luscinia megarhynchos	AM4_20230601_071000.WAV
431	56.329696	57.29035	Unk	AM4_20230601_071000.WAV
432	57.070649	58.259621	Unk	AM4_20230601_071000.WAV
433	57.81591	59.371051	Luscinia megarhynchos	AM4_20230601_071000.WAV
434	59.39259	59.913843	Unk	AM4_20230601_071000.WAV
435	59.694141	59.836301	Merops apiaster	AM4_20230601_071000.WAV
436	59.871429	60.0	Unk	AM4_20230601_071000.WAV
437	0.0	1.499138	Unk	AM4_20230601_072000.WAV
438	1.51637	1.662837	Unk	AM4_20230601_072000.WAV
439	1.710224	2.791499	Unk	AM4_20230601_072000.WAV
440	1.787766	3.304136	Cisticola juncidis	AM4_20230601_072000.WAV
441	2.153935	2.869041	Unk	AM4_20230601_072000.WAV
442	2.899196	3.187823	Unk	AM4_20230601_072000.WAV
443	3.726307	4.213096	abiotic noise	AM4_20230601_072000.WAV
444	4.316485	4.630959	Unk	AM4_20230601_072000.WAV
445	4.678346	4.842045	Unk	AM4_20230601_072000.WAV
446	5.091901	5.483917	Unk	AM4_20230601_072000.WAV
447	5.617461	5.7	Cisticola juncidis	AM4_20230601_072000.WAV
448	5.854394	6.405801	Unk	AM4_20230601_072000.WAV
449	6.636272	6.961516	Chloris chloris	AM4_20230601_072000.WAV
450	7.198449	8.047099	Unk	AM4_20230601_072000.WAV
451	8.094486	8.374497	Chloris chloris	AM4_20230601_072000.WAV
452	8.413268	9.697013	Unk	AM4_20230601_072000.WAV
453	8.508041	8.831132	Unk	AM4_20230601_072000.WAV
454	9.697013	9.908099	Chloris chloris	AM4_20230601_072000.WAV
455	9.99641	10.85583	Unk	AM4_20230601_072000.WAV
456	11.153073	11.222124	Saxicola rubicola	AM4_20230601_072000.WAV
457	11.256462	11.361429	Cisticola juncidis	AM4_20230601_072000.WAV
458	11.361429	11.411545	Saxicola rubicola	AM4_20230601_072000.WAV
459	11.855256	12.062033	Chloris chloris	AM4_20230601_072000.WAV
460	12.062033	12.130959	Saxicola rubicola	AM4_20230601_072000.WAV
461	12.294658	12.428202	Lanius senator	AM4_20230601_072000.WAV
462	12.484204	13.031304	Unk	AM4_20230601_072000.WAV
463	13.233774	13.832567	Galerida theklae	AM4_20230601_072000.WAV
464	14.017806	14.978461	Luscinia megarhynchos	AM4_20230601_072000.WAV
465	15.004308	18.441987	Unk	AM4_20230601_072000.WAV
466	16.003733	16.727455	Cisticola juncidis	AM4_20230601_072000.WAV
467	18.409678	21.018093	abiotic noise	AM4_20230601_072000.WAV
468	20.178059	20.2556	Cisticola juncidis	AM4_20230601_072000.WAV
469	20.953475	23.012636	Unk	AM4_20230601_072000.WAV
470	22.017519	22.172602	Cisticola juncidis	AM4_20230601_072000.WAV
471	23.10741	24.473004	Saxicola rubicola	AM4_20230601_072000.WAV
472	24.451465	26.687249	Unk	AM4_20230601_072000.WAV
473	25.420735	25.541356	Cisticola juncidis	AM4_20230601_072000.WAV
474	25.885985	26.663555	Unk	AM4_20230601_072000.WAV
475	26.721712	27.040494	Lanius senator	AM4_20230601_072000.WAV
476	27.156806	38.783745	Unk	AM4_20230601_072000.WAV
477	27.307582	27.940839	Unk	AM4_20230601_072000.WAV
478	28.987651	29.293509	Serinus serinus	AM4_20230601_072000.WAV
479	30.90896	32.171166	Serinus serinus	AM4_20230601_072000.WAV
480	31.232051	31.826536	Unk	AM4_20230601_072000.WAV
481	33.734922	34.355256	Unk	AM4_20230601_072000.WAV
482	33.75	34.557725	Serinus serinus	AM4_20230601_072000.WAV
483	36.642734	36.765508	Cisticola juncidis	AM4_20230601_072000.WAV
484	38.783745	39.201608	Lanius senator	AM4_20230601_072000.WAV
485	39.180069	39.7444	Unk	AM4_20230601_072000.WAV
486	39.494543	39.890867	Unk	AM4_20230601_072000.WAV
487	39.890867	42.454286	Unk	AM4_20230601_072000.WAV
488	42.454286	43.419012	Unk	AM4_20230601_072000.WAV
489	43.419012	44.750144	Unk	AM4_20230601_072000.WAV
490	44.750144	45.439403	Unk	AM4_20230601_072000.WAV
491	45.456634	51.375646	Unk	AM4_20230601_072000.WAV
492	49.66973	50.591614	Unk	AM4_20230601_072000.WAV
493	51.565192	51.905514	Glareola pratincola	AM4_20230601_072000.WAV
494	52.142447	52.349225	Unk	AM4_20230601_072000.WAV
495	52.646468	53.641585	Luscinia megarhynchos	AM4_20230601_072000.WAV
496	53.641585	56.015221	Unk	AM4_20230601_072000.WAV
497	58.419012	60.0	Luscinia megarhynchos	AM4_20230601_072000.WAV
498	0.0	0.400632	Unk	AM4_20230601_073000.WAV
499	0.560023	1.546525	Luscinia megarhynchos	AM4_20230601_073000.WAV
500	2.218553	3.187823	Unk	AM4_20230601_073000.WAV
501	3.859851	4.010626	Unk	AM4_20230601_073000.WAV
502	4.738656	5.854394	Luscinia megarhynchos	AM4_20230601_073000.WAV
503	6.220563	6.858128	Carduelis carduelis	AM4_20230601_073000.WAV
504	8.094486	9.093912	Luscinia megarhynchos	AM4_20230601_073000.WAV
505	8.719127	9.093912	Unk	AM4_20230601_073000.WAV
506	9.60224	10.657668	Carduelis carduelis	AM4_20230601_073000.WAV
507	10.140724	10.657668	Unk	AM4_20230601_073000.WAV
508	11.695864	12.454049	Carduelis carduelis	AM4_20230601_073000.WAV
509	12.874286	13.307007	Unk	AM4_20230601_073000.WAV
510	13.397473	13.647329	Curruca melanocephala	AM4_20230601_073000.WAV
511	13.703331	13.966111	Unk	AM4_20230601_073000.WAV
512	14.379667	15.271396	Curruca melanocephala	AM4_20230601_073000.WAV
513	15.271396	16.257898	Luscinia megarhynchos	AM4_20230601_073000.WAV
514	16.98162	17.442562	Luscinia megarhynchos	AM4_20230601_073000.WAV
515	18.062895	18.582857	Unk	AM4_20230601_073000.WAV
516	19.032165	19.880816	Luscinia megarhynchos	AM4_20230601_073000.WAV
517	19.958357	21.315336	Luscinia megarhynchos	AM4_20230601_073000.WAV
518	23.253877	25.817059	Unk	AM4_20230601_073000.WAV
519	26.756175	27.992533	Unk	AM4_20230601_073000.WAV
520	27.156806	27.462665	Fringillidae	AM4_20230601_073000.WAV
521	27.423894	28.315623	Unk	AM4_20230601_073000.WAV
522	28.444859	28.88857	Unk	AM4_20230601_073000.WAV
523	28.884262	31.214819	Unk	AM4_20230601_073000.WAV
524	32.459793	33.312751	Luscinia megarhynchos	AM4_20230601_073000.WAV
525	33.565714	36.720276	Muscicapa striata	AM4_20230601_073000.WAV
526	33.782309	37.547387	Carduelis carduelis	AM4_20230601_073000.WAV
527	35.234061	35.740235	Tringa nebularia	AM4_20230601_073000.WAV
528	37.508616	37.706778	Burhinus oedicnemus	AM4_20230601_073000.WAV
529	38.930213	39.343768	Saxicola rubicola	AM4_20230601_073000.WAV
530	39.438541	40.080414	Luscinia megarhynchos	AM4_20230601_073000.WAV
531	40.407812	41.256462	Unk	AM4_20230601_073000.WAV
532	41.114302	41.794945	Luscinia megarhynchos	AM4_20230601_073000.WAV
533	41.794945	42.906376	Unk	AM4_20230601_073000.WAV
534	42.906376	43.774411	Alaudidae	AM4_20230601_073000.WAV
535	43.774411	45.495405	Unk	AM4_20230601_073000.WAV
536	46.585296	48.493682	Luscinia megarhynchos	AM4_20230601_073000.WAV
537	47.283171	47.593337	Unk	AM4_20230601_073000.WAV
538	48.670304	49.66973	Unk	AM4_20230601_073000.WAV
539	49.885123	50.78116	Curruca sp	AM4_20230601_073000.WAV
540	51.04394	51.371338	Unk	AM4_20230601_073000.WAV
541	51.750431	52.586157	Unk	AM4_20230601_073000.WAV
542	52.258759	53.658817	Luscinia megarhynchos	AM4_20230601_073000.WAV
543	53.658817	56.812177	Unk	AM4_20230601_073000.WAV
544	59.138426	60.0	Luscinia megarhynchos	AM4_20230601_073000.WAV
545	0.0	0.749569	Unk	AM4_20230601_074000.WAV
546	0.913268	2.412407	Luscinia megarhynchos	AM4_20230601_074000.WAV
547	2.44687	2.718265	Unk	AM4_20230601_074000.WAV
548	4.075244	4.213096	Unk	AM4_20230601_074000.WAV
549	4.415566	5.509765	Unk	AM4_20230601_074000.WAV
550	5.919012	7.228604	Luscinia megarhynchos	AM4_20230601_074000.WAV
551	8.296956	9.304997	Luscinia megarhynchos	AM4_20230601_074000.WAV
552	8.740666	9.360999	Cisticola juncidis	AM4_20230601_074000.WAV
553	9.873636	10.493969	Unk	AM4_20230601_074000.WAV
554	9.873636	11.454624	Luscinia megarhynchos	AM4_20230601_074000.WAV
555	10.726594	10.959219	Unk	AM4_20230601_074000.WAV
556	11.454624	11.76479	Curruca melanocephala	AM4_20230601_074000.WAV
557	12.040494	12.152499	Unk	AM4_20230601_074000.WAV
558	13.914417	14.870764	Luscinia megarhynchos	AM4_20230601_074000.WAV
559	14.956921	16.107122	Chloris chloris	AM4_20230601_074000.WAV
560	16.339747	17.231476	Unk	AM4_20230601_074000.WAV
561	17.334865	17.692418	Unk	AM4_20230601_074000.WAV
562	17.429638	17.601953	Unk	AM4_20230601_074000.WAV
563	17.744113	19.006318	Unk	AM4_20230601_074000.WAV
564	19.484492	19.958357	Unk	AM4_20230601_074000.WAV
565	20.953475	22.069213	Luscinia megarhynchos	AM4_20230601_074000.WAV
566	21.336875	21.557143	Unk	AM4_20230601_074000.WAV
567	21.599655	21.905514	Unk	AM4_20230601_074000.WAV
568	22.728317	23.163412	Luscinia megarhynchos	AM4_20230601_074000.WAV
569	22.887708	22.986789	Cisticola juncidis	AM4_20230601_074000.WAV
570	23.654509	25.541356	Unk	AM4_20230601_074000.WAV
571	25.541356	26.558013	Luscinia megarhynchos	AM4_20230601_074000.WAV
572	26.713096	27.126651	Curruca melanocephala	AM4_20230601_074000.WAV
573	27.376508	28.212234	Unk	AM4_20230601_074000.WAV
574	28.165714	28.987651	Galerida theklae	AM4_20230601_074000.WAV
575	29.052269	29.444285	Sylviidae	AM4_20230601_074000.WAV
576	29.521827	29.831993	Luscinia megarhynchos	AM4_20230601_074000.WAV
577	29.982769	30.960655	Luscinia megarhynchos	AM4_20230601_074000.WAV
578	30.305859	31.214819	Unk	AM4_20230601_074000.WAV
579	31.223435	31.947157	Unk	AM4_20230601_074000.WAV
580	32.502872	32.813038	Luscinia megarhynchos	AM4_20230601_074000.WAV
581	34.695577	35.19529	Luscinia megarhynchos	AM4_20230601_074000.WAV
582	35.311603	35.60023	Saxicola rubicola	AM4_20230601_074000.WAV
583	35.725158	36.474727	Unk	AM4_20230601_074000.WAV
584	36.694428	37.448306	Luscinia megarhynchos	AM4_20230601_074000.WAV
585	38.309879	39.007754	Luscinia megarhynchos	AM4_20230601_074000.WAV
586	39.240379	40.110569	Luscinia megarhynchos	AM4_20230601_074000.WAV
587	40.463814	41.256462	Unk	AM4_20230601_074000.WAV
588	41.868179	42.389431	Unk	AM4_20230601_074000.WAV
589	43.134693	43.860569	abiotic noise	AM4_20230601_074000.WAV
590	43.923033	44.315049	Galerida theklae	AM4_20230601_074000.WAV
591	44.39259	45.310167	Unk	AM4_20230601_074000.WAV
592	46.318208	48.599225	Luscinia megarhynchos	AM4_20230601_074000.WAV
593	46.740379	46.929925	Unk	AM4_20230601_074000.WAV
594	47.494256	47.593337	Unk	AM4_20230601_074000.WAV
595	48.76077	49.174325	Chloris chloris	AM4_20230601_074000.WAV
596	49.174325	49.712809	Unk	AM4_20230601_074000.WAV
597	49.695577	49.885123	Unk	AM4_20230601_074000.WAV
598	50.305141	50.72085	Unk	AM4_20230601_074000.WAV
599	52.043366	53.697588	Unk	AM4_20230601_074000.WAV
600	52.310454	52.788627	Luscinia megarhynchos	AM4_20230601_074000.WAV
601	52.383688	52.482769	Cisticola juncidis	AM4_20230601_074000.WAV
602	53.133257	53.210798	Cisticola juncidis	AM4_20230601_074000.WAV
603	53.831132	54.912407	Unk	AM4_20230601_074000.WAV
604	54.012062	54.072372	Cisticola juncidis	AM4_20230601_074000.WAV
605	54.800402	54.877944	Cisticola juncidis	AM4_20230601_074000.WAV
606	54.817634	54.981333	Merops apiaster	AM4_20230601_074000.WAV
607	55.610281	56.424469	Unk	AM4_20230601_074000.WAV
608	56.38139	56.450316	Cisticola juncidis	AM4_20230601_074000.WAV
609	56.38139	57.927915	Cisticola juncidis	AM4_20230601_074000.WAV
610	57.139575	57.234348	Cisticola juncidis	AM4_20230601_074000.WAV
611	57.833142	57.927915	Unk	AM4_20230601_074000.WAV
612	57.854681	57.927915	Cisticola juncidis	AM4_20230601_074000.WAV
613	59.418438	60.0	Luscinia megarhynchos	AM4_20230601_074000.WAV
614	0.0	0.861574	Luscinia megarhychos	AM4_20230601_075000.WAV
615	1.421597	1.680069	Unk	AM4_20230601_075000.WAV
616	1.990235	2.063469	Saxicola rubicola	AM4_20230601_075000.WAV
617	2.334865	2.412407	Saxicola rubicola	AM4_20230601_075000.WAV
618	2.718265	3.097358	Unk	AM4_20230601_075000.WAV
619	3.187823	3.248133	Saxicola rubicola	AM4_20230601_075000.WAV
620	3.27398	4.93251	Unk	AM4_20230601_075000.WAV
621	5.091901	5.807007	Luscinia megarhynchos	AM4_20230601_075000.WAV
622	6.220563	7.29753	Unk	AM4_20230601_075000.WAV
623	9.21884	9.33946	Unk	AM4_20230601_075000.WAV
624	9.99641	10.623205	Unk	AM4_20230601_075000.WAV
625	11.079839	11.88	Chloris chloris	AM4_20230601_075000.WAV
626	12.040494	12.23004	Unk	AM4_20230601_075000.WAV
627	12.221424	12.940839	Unk	AM4_20230601_075000.WAV
628	12.940839	13.647329	Luscinia megarhynchos	AM4_20230601_075000.WAV
629	13.832567	14.155658	Unk	AM4_20230601_075000.WAV
630	14.379667	15.66772	Unk	AM4_20230601_075000.WAV
631	15.456634	16.464675	Luscinia megarhynchos	AM4_20230601_075000.WAV
632	16.464675	17.091429	Unk	AM4_20230601_075000.WAV
633	17.115164	17.408099	Unk	AM4_20230601_075000.WAV
634	17.42533	18.27398	Unk	AM4_20230601_075000.WAV
635	18.545376	20.251292	Luscinia megarhynchos	AM4_20230601_075000.WAV
636	20.292217	23.08587	Unk	AM4_20230601_075000.WAV
637	23.08587	23.95606	Luscinia megarhynchos	AM4_20230601_075000.WAV
638	24.055141	26.372774	Unk	AM4_20230601_075000.WAV
639	26.398621	27.324813	Unk	AM4_20230601_075000.WAV
640	27.540207	27.764216	Unk	AM4_20230601_075000.WAV
641	28.186387	30.456634	Unk	AM4_20230601_075000.WAV
642	30.534176	31.37421	Luscinia megarhynchos	AM4_20230601_075000.WAV
643	32.881964	33.505714	Luscinia megarhynchos	AM4_20230601_075000.WAV
644	33.459219	35.78116	Unk	AM4_20230601_075000.WAV
645	35.78116	36.121482	Luscinia megarhynchos	AM4_20230601_075000.WAV
646	36.823665	38.641585	Luscinia megarhynchos	AM4_20230601_075000.WAV
647	39.464388	40.360425	Luscinia megarhynchos	AM4_20230601_075000.WAV
648	40.442275	41.006605	Chloris chloris	AM4_20230601_075000.WAV
649	40.554279	40.929064	Unk	AM4_20230601_075000.WAV
650	41.092763	41.549397	Unk	AM4_20230601_075000.WAV
651	41.549397	42.156806	Curruca melanocephala	AM4_20230601_075000.WAV
652	42.006031	42.354968	Unk	AM4_20230601_075000.WAV
653	42.772832	43.578403	Unk	AM4_20230601_075000.WAV
654	43.578403	45.372631	Luscinia megarhynchos	AM4_20230601_075000.WAV
655	45.577254	45.90896	Unk	AM4_20230601_075000.WAV
656	46.158817	46.985928	Unk	AM4_20230601_075000.WAV
657	46.542217	46.886847	Unk	AM4_20230601_075000.WAV
658	47.309018	48.226594	Unk	AM4_20230601_075000.WAV
659	48.532453	49.540494	Unk	AM4_20230601_075000.WAV
660	50.305141	52.70247	Lusscinia megarhynchos	AM4_20230601_075000.WAV
661	52.715393	53.266801	Unk	AM4_20230601_075000.WAV
662	52.90494	53.292648	Merops apiaster	AM4_20230601_075000.WAV
663	53.809592	54.697013	Curruca melanocephala	AM4_20230601_075000.WAV
664	55.153647	55.369041	Unk	AM4_20230601_075000.WAV
665	55.877369	56.049684	Unk	AM4_20230601_075000.WAV
666	56.252154	57.070649	Unk	AM4_20230601_075000.WAV
667	56.919874	57.484204	Unk	AM4_20230601_075000.WAV
668	57.070649	57.484204	Luscinia megarhynchos	AM4_20230601_075000.WAV
669	57.3722	59.198736	Unk	AM4_20230601_075000.WAV
670	58.518093	59.237507	Luscinia megarhynchos	AM4_20230601_075000.WAV
671	1.96008	3.57	Luscinia megarhynchos	AM4_20230601_080000.WAV
672	3.592763	6.578116	Unk	AM4_20230601_080000.WAV
673	6.578116	7.362148	Unk	AM4_20230601_080000.WAV
674	8.120333	8.34865	Luscinia megarhynchos	AM4_20230601_080000.WAV
675	9.201608	9.520391	Unk	AM4_20230601_080000.WAV
676	9.554854	10.85583	Unk	AM4_20230601_080000.WAV
677	10.918294	11.112857	Unk	AM4_20230601_080000.WAV
678	11.32108	11.411545	Cisticola juncidis	AM4_20230601_080000.WAV
679	11.476163	12.23004	Unk	AM4_20230601_080000.WAV
680	13.578403	14.0695	Luscinia megarhynchos	AM4_20230601_080000.WAV
681	14.612292	15.187392	Luscinia megarhynchos	AM4_20230601_080000.WAV
682	16.076967	16.727455	Luscinia megarhynchos	AM4_20230601_080000.WAV
683	16.494831	16.602527	Cisticola juncidis	AM4_20230601_080000.WAV
684	17.296094	17.472717	Cisticola juncidis	AM4_20230601_080000.WAV
685	18.222286	18.321367	Cisticola juncidis	AM4_20230601_080000.WAV
686	18.605686	19.958357	Unk	AM4_20230601_080000.WAV
687	19.070936	19.165709	Cisticola juncidis	AM4_20230601_080000.WAV
688	19.820505	19.923894	Cisticola juncidis	AM4_20230601_080000.WAV
689	20.496841	20.634693	Luscinia megarhynchos	AM4_20230601_080000.WAV
690	20.712234	20.79193	Cisticola juncidis	AM4_20230601_080000.WAV
691	21.087019	21.827972	Chloris chloris	AM4_20230601_080000.WAV
692	21.557143	21.668581	Cisticola juncidis	AM4_20230601_080000.WAV
693	22.280299	24.317921	Luscinia megarhynchos	AM4_20230601_080000.WAV
694	22.413843	22.504308	Cisticola juncidis	AM4_20230601_080000.WAV
695	23.253877	23.34865	Cisticola juncidis	AM4_20230601_080000.WAV
696	24.98564	25.47243	Unk	AM4_20230601_080000.WAV
697	26.0583	28.067921	Unk	AM4_20230601_080000.WAV
698	28.186387	28.470706	Luscinia megarhynchos	AM4_20230601_080000.WAV
699	28.539632	29.15135	Unk	AM4_20230601_080000.WAV
700	29.125714	29.638139	Luscinia megarhynchos	AM4_20230601_080000.WAV
701	30.435095	32.235784	Unk	AM4_20230601_080000.WAV
702	32.433946	32.881964	Luscinia megarhynchos	AM4_20230601_080000.WAV
703	33.528145	34.238943	Luscinia megarhynchos	AM4_20230601_080000.WAV
704	34.238943	35.60023	Curruca melanocephala	AM4_20230601_080000.WAV
705	35.60023	37.288914	Unk	AM4_20230601_080000.WAV
706	35.970706	37.099368	Luscinia megarhynchos	AM4_20230601_080000.WAV
707	36.168868	36.823665	Unk	AM4_20230601_080000.WAV
708	37.35784	37.892016	Luscinia megarhynchos	AM4_20230601_080000.WAV
709	38.357266	41.794945	Unk	AM4_20230601_080000.WAV
710	38.452039	38.641585	Luscinia megarhynchos	AM4_20230601_080000.WAV
711	41.794945	42.156806	Luscinia megarhynchos	AM4_20230601_080000.WAV
712	42.940839	44.694141	Unk	AM4_20230601_080000.WAV
713	45.336014	46.223435	Unk	AM4_20230601_080000.WAV
714	47.421022	48.226594	Unk	AM4_20230601_080000.WAV
715	48.299828	48.911545	Luscinia megarhynchos	AM4_20230601_080000.WAV
716	49.238943	50.72085	Luscinia megarhynchos	AM4_20230601_080000.WAV
717	51.466111	52.008903	Curruca melanocephala	AM4_20230601_080000.WAV
718	52.310454	53.180643	Unk	AM4_20230601_080000.WAV
719	53.021252	54.115451	Luscinia megarhynchos	AM4_20230601_080000.WAV
720	54.981333	58.311315	Unk	AM4_20230601_080000.WAV
721	57.535899	57.7556	abiotic noise	AM4_20230601_080000.WAV
722	0.366169	0.495405	abiotic noise	AM4_20230601_081000.WAV
723	2.265939	2.619184	Luscinia megarhynchos	AM4_20230601_081000.WAV
724	4.152786	5.617461	Unk	AM4_20230601_081000.WAV
725	7.185526	7.685238	Luscinia megarhynchos	AM4_20230601_081000.WAV
726	8.094486	8.495118	Unk	AM4_20230601_081000.WAV
727	10.838599	11.361429	Luscinia megarhynchos	AM4_20230601_081000.WAV
728	13.440551	13.832567	Unk	AM4_20230601_081000.WAV
729	14.569213	16.507754	Unk	AM4_20230601_081000.WAV
730	17.524411	20.886703	Luscinia megarhynchos	AM4_20230601_081000.WAV
731	19.484492	19.885123	Unk	AM4_20230601_081000.WAV
732	23.818208	25.313038	Luscinia megarhynchos	AM4_20230601_081000.WAV
733	26.088455	26.527858	Luscinia megarhynchos	AM4_20230601_081000.WAV
734	27.148191	27.764216	Unk	AM4_20230601_081000.WAV
735	27.613441	28.690408	Unk	AM4_20230601_081000.WAV
736	29.521827	30.435095	Luscinia megarhynchos	AM4_20230601_081000.WAV
737	30.827111	31.257898	Unk	AM4_20230601_081000.WAV
738	33.597071	34.480184	Luscinia megarhynchos	AM4_20230601_081000.WAV
739	35.152211	35.725158	Unk	AM4_20230601_081000.WAV
740	36.074095	36.298105	Luscinia megarhynchos	AM4_20230601_081000.WAV
741	36.901206	37.547387	Unk	AM4_20230601_081000.WAV
742	38.546812	39.559161	Luscinia megarhynchos	AM4_20230601_081000.WAV
743	39.856404	42.070649	Luscinia megarhynchos	AM4_20230601_081000.WAV
744	43.724871	44.694141	Luscinia megarhynchos	AM4_20230601_081000.WAV
745	46.059736	46.387134	Luscinia megarhynchos	AM4_20230601_081000.WAV
746	46.318208	47.593337	Unk	AM4_20230601_081000.WAV
747	47.873349	48.069357	Luscinia megarhynchos	AM4_20230601_081000.WAV
748	48.851235	50.305141	Luscinia megarhychos	AM4_20230601_081000.WAV
749	51.672889	53.176335	Unk	AM4_20230601_081000.WAV
750	52.586157	52.745549	Luscinia megarhynchos	AM4_20230601_081000.WAV
751	53.495118	53.727743	Unk	AM4_20230601_081000.WAV
752	56.919874	57.535899	Curruca melanocephala	AM4_20230601_081000.WAV
753	57.880528	59.620908	Unk	AM4_20230601_081000.WAV
754	3.062895	3.411832	Unk	AM4_20230601_082000.WAV
755	4.71	6.901206	Linaria cannabina	AM4_20230601_082000.WAV
756	8.296956	10.433659	Saxicola rubicola	AM4_20230601_082000.WAV
757	9.60224	10.769673	Unk	AM4_20230601_082000.WAV
758	10.726594	10.918294	Unk	AM4_20230601_082000.WAV
759	14.293509	15.542791	Unk	AM4_20230601_082000.WAV
760	15.542791	15.672028	Saxicola rubicola	AM4_20230601_082000.WAV
761	18.205055	19.540494	Unk	AM4_20230601_082000.WAV
762	20.677771	21.164561	Unk	AM4_20230601_082000.WAV
763	22.504308	23.08587	Unk	AM4_20230601_082000.WAV
764	25.420735	25.91614	Unk	AM4_20230601_082000.WAV
765	25.91614	26.03676	Merops apiaster	AM4_20230601_082000.WAV
766	27.647904	29.293509	Unk	AM4_20230601_082000.WAV
767	27.764216	28.431936	Merops apiaster	AM4_20230601_082000.WAV
768	29.758759	31.542217	Merops apiaster	AM4_20230601_082000.WAV
769	30.534176	30.64618	Saxicola rubicola	AM4_20230601_082000.WAV
770	33.765078	34.238943	Curruca melanocephala	AM4_20230601_082000.WAV
771	34.105399	34.238943	Merops apiaster	AM4_20230601_082000.WAV
772	34.557725	35.617461	Unk	AM4_20230601_082000.WAV
773	36.298105	36.765508	Unk	AM4_20230601_082000.WAV
774	41.407237	41.588168	Merops apiaster	AM4_20230601_082000.WAV
775	42.772832	44.035037	Curruca undata	AM4_20230601_082000.WAV
776	44.250431	47.421022	Unk	AM4_20230601_082000.WAV
777	47.873349	48.493682	Merops apiaster	AM4_20230601_082000.WAV
778	50.505457	51.177484	Merops apiaster	AM4_20230601_082000.WAV
779	51.918438	52.258759	Unk	AM4_20230601_082000.WAV
780	53.887134	55.674899	Unk	AM4_20230601_082000.WAV
781	56.812177	58.419012	Unk	AM4_20230601_082000.WAV
782	0.46525	1.25359	Arthropoda	AM4_20230601_083000.WAV
783	1.369902	2.218553	Tringa nebularia	AM4_20230601_083000.WAV
784	2.356404	2.97243	Unk	AM4_20230601_083000.WAV
785	2.97243	3.747846	Unk	AM4_20230601_083000.WAV
786	5.061746	5.229753	abiotic noise	AM4_20230601_083000.WAV
787	5.7	7.728317	Unk	AM4_20230601_083000.WAV
788	6.304286	6.840896	Unk	AM4_20230601_083000.WAV
789	7.754164	8.602814	Luscinia megarhynchos	AM4_20230601_083000.WAV
790	9.119759	9.520391	Unk	AM4_20230601_083000.WAV
791	9.697013	9.748708	Saxicola rubicola	AM4_20230601_083000.WAV
792	10.343194	11.665709	Unk	AM4_20230601_083000.WAV
793	12.346353	15.921884	Saxicola rubicola	AM4_20230601_083000.WAV
794	17.136703	17.201321	Saxicola rubicola	AM4_20230601_083000.WAV
795	18.110281	18.256749	Unk	AM4_20230601_083000.WAV
796	18.239518	18.291212	Saxicola rubicola	AM4_20230601_083000.WAV
797	19.355256	19.717117	Unk	AM4_20230601_083000.WAV
798	19.803274	21.970132	Luscinia megarhynchos	AM4_20230601_083000.WAV
799	24.623779	24.753016	Unk	AM4_20230601_083000.WAV
800	26.58386	28.690408	Unk	AM4_20230601_083000.WAV
801	28.763642	29.771683	Luscinia megarhynchos	AM4_20230601_083000.WAV
802	32.235784	32.386559	Luscinia megarhynchos	AM4_20230601_083000.WAV
803	32.649339	33.075818	Unk	AM4_20230601_083000.WAV
804	33.565714	34.238943	Luscinia megarhynchos	AM4_20230601_083000.WAV
805	35.759621	36.323952	Unk	AM4_20230601_083000.WAV
806	37.31907	38.253877	Luscinia megarhynchos	AM4_20230601_083000.WAV
807	39.830557	40.97645	Luscinia megarhynchos	AM4_20230601_083000.WAV
808	41.648478	42.281735	Luscinia megarhynchos	AM4_20230601_083000.WAV
809	42.471281	43.358702	Luscinia megarhynchos	AM4_20230601_083000.WAV
810	44.6166	45.32309	Unk	AM4_20230601_083000.WAV
811	46.645606	47.718265	Luscinia megarhynchos	AM4_20230601_083000.WAV
